Wm. J. Oliver Manufacturing Company	Dale avenue	Knoxville	TN
Wm. Knabe & Company	The Lyric building	Baltimore	MD
Wm. L. Gilbert Clock Company	37 Maiden Lane	New York	NY
Wm. M. Crane Company	1131 Broadway	New York	NY
Wm. Miller & Sons Inc	Railroad street	Rochester	PA
Wm. Waltke & Company	East Grand avenue and Second street	St Louis	MO
Wollensak Optical Company	280 Central avenue	Rochester	NY
Wood Brothers Steel Self-feeder Company		Des Moines	IA
Wood Products Company	Fourth and Penn streets	Buffalo	NY
Woodman-Cook Company	444 Fore street	Portland	ME
Woodward & Powell Planer Company		Worcester	MA
Woodward & Tiernan Printing Company	309 North Third street	St Louis	MO
Woodward Iron Company		Woodward	AL
Woodward Lumber Company		Atlanta	GA
Woronoco Paper Company		Woronoco	MA
Wright & Taylor	135 West Main street	Louisville	KY
Wright Peters & Company	203 Mill street	Rochester	NY
Wright's Health Underwear Company	75 Franklin street	New York	NY
Wrightsville Hardware Company		Wrightsville	PA
WV & L. E. Gurley Inc	514 Fulton street	Troy	NY
WV A. Preston		Benton Harbor	MI
WV Atlee Burpee & Company	475 North Fifth street	Philadelphia	PA
WV B. Thom & Company		Haverhill	MA
WV C. Lewis Shoe Company		Haverhill	MA
WV C. Nevin & Company	1641 Blake street	Denver	CO
WV C. Ritchie & Company	203 South Green street	Chicago	IL
WV D. Allison Company	905 North Alabama street	Indianapolis	IN
WV E. Caldwell Company	Brook and D streets	Louisville	KY
WV F. & John Barnes Company		Rockford	IL
WV F. Hall Printing Company	21-25 Plymouth Court	Chicago	IL
WV F. Schrafft & Sons	94 Portland street	Boston	MA
WV H. Anderson & Sons Inc	21 St Aubin avenue	Detroit	MI
WV J. Dickey & Sons Inc	16 Light street	Baltimore	MD
WV P. Callahan & Company	901 East Third street	Dayton	OH
WV P. Fuller & Company	21 Front street	San Francisco	CA
WV P.' Taylor Company	218 Ellicott square	Buffalo	NY
WV R. Ostrander & Company	22 Dey street	New York	NY
WV S. Dickey Clay Manufacturing Company	New York Life building	Kansas City	MO
WV S. Frazier & Company		Aurora	IL
WV S. Milne		Cleveland	TN
WV S. Nott Company	200 First avenue South	Minneapolis	MN
WV T. Garratt & Company	138 Fremont street	San Francisco	CA
WV WV Spaulding & Company		Haverhill	MA
Wyman & Gordon Company	30 Bradley street	Worcester	MA
Wyman Partridge & Company		Minneapolis	MN
Yates & Donelson Company	Cotton Exchange	Memphis	TN
Yawman & Erbe Manufacturing Company		Rochester	NY
York Manufacturing Company		York	PA
York Safe and Lock Company		York	PA
York Silk Manufacturing Company		York	PA
Ypsilanti Underwear Company		Ypsilanti	MI
Zug & Company Ltd	Thirteenth and Etna streets	Pittsburg	PA
